model,place,profile,leaf_mode,tier,test_id,run_idx,score,keystone_pass,keystone_score,grounding_pass,format_pass,honest_pass,usd,completion_tokens,visits,latency_s,json_valid_frac,run_id
llama3.2:3b,local,fs2_thin_assemble,thin,format,f01,2,0.3333333333333333,0,0.0,0,1,0,,38,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f01,3,0.3333333333333333,0,0.0,0,1,0,,40,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f01,4,0.3333333333333333,0,0.0,0,1,0,,34,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f02,1,0.3333333333333333,0,0.0,0,1,0,,41,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f02,2,0.3333333333333333,0,0.0,0,1,0,,40,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f02,3,0.3333333333333333,0,0.0,0,1,0,,34,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f02,4,0.3333333333333333,0,0.0,0,1,0,,42,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f03,1,1.0,1,1.0,1,1,1,,44,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f03,2,0.3333333333333333,0,0.0,0,1,0,,43,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f03,3,0.3333333333333333,0,0.0,0,1,0,,42,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f03,4,1.0,1,1.0,1,1,1,,47,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
llama3.2:3b,local,m0_baseline,react,reachable,062,1,0.3,0,0.0,,,0,,1484,9,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,062,2,0.2,0,0.0,,,0,,1443,5,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,062,3,0.7666666666666667,1,1.0,,,1,,1456,8,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,064,1,0.32,0,0.0,,,0,,1596,11,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,064,2,0.32,0,0.0,,,0,,1600,6,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,064,3,0.4,0,0.0,,,0,,1523,8,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,069,1,0.36,0,0.0,,,0,,1273,6,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,069,2,0.4,0,0.0,,,0,,1202,6,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,069,3,0.8400000000000001,1,1.0,,,1,,1263,8,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,070,1,0.3,0,0.0,,,0,,793,3,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,070,2,0.75,1,1.0,,,1,,654,3,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,070,3,0.35,0,0.0,,,0,,741,4,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,072,1,0.34285714285714286,0,0.0,,,0,,1754,10,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,072,2,0.7714285714285715,1,1.0,,,1,,1694,8,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,072,3,0.3142857142857143,0,0.0,,,0,,1542,9,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,076,1,0.23333333333333334,0,0.0,,,0,,2727,15,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,076,2,0.26666666666666666,0,0.0,,,0,,2602,18,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,076,3,0.3666666666666667,0,0.0,,,0,,2962,17,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,078,1,0.2857142857142857,0,0.0,,,0,,1530,7,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,078,2,0.3142857142857143,0,0.0,,,0,,1702,11,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,reachable,078,3,0.9142857142857143,1,1.0,,,1,,2067,10,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,micro,m01,1,0.5,1,1.0,0,,1,,173,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m01,2,0.5,1,1.0,0,,1,,79,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m01,3,0.5,1,1.0,0,,1,,105,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m01,4,0.5,1,1.0,0,,1,,164,2,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m01,5,0.5,1,1.0,0,,1,,150,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m02,1,0.5,1,1.0,0,,1,,200,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m02,2,0.5,1,1.0,0,,1,,209,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m02,3,0.0,0,0.0,0,,0,,242,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m02,4,1.0,1,1.0,1,,1,,244,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m02,5,1.0,1,1.0,1,,1,,193,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m03,1,0.5,1,1.0,0,,1,,178,2,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m03,2,1.0,1,1.0,1,,1,,133,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m03,3,0.5,1,1.0,0,,1,,279,2,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m03,4,1.0,1,1.0,1,,1,,107,1,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m03,5,0.5,1,1.0,0,,0,,77,0,,1.0,bml__llama3.2-3b__m0_baseline__micro
llama3.2:3b,local,m0_baseline,react,micro,m01,1,0.5,1,1.0,0,,1,,119,1,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,micro,m01,2,0.5,1,1.0,0,,1,,80,1,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,micro,m01,3,0.5,1,1.0,0,,1,,145,1,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,micro,m02,1,0.5,1,1.0,0,,1,,147,1,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,micro,m02,2,0.5,1,1.0,0,,1,,220,1,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,micro,m02,3,0.5,1,1.0,0,,1,,183,2,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,micro,m03,1,1.0,1,1.0,1,,1,,236,3,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,micro,m03,2,0.5,1,1.0,0,,1,,80,1,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m0_baseline,react,micro,m03,3,1.0,1,1.0,1,,1,,107,1,,1.0,bml__llama3.2-3b__m0_baseline
llama3.2:3b,local,m1_thin,thin,reachable,062,1,1.0,1,1.0,,,1,,728,6,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,062,2,1.0,1,1.0,,,1,,717,6,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,062,3,0.4,0,0.0,,,0,,684,6,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,064,1,0.27999999999999997,0,0.0,,,0,,941,6,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,064,2,0.27999999999999997,0,0.0,,,0,,977,5,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,064,3,0.8400000000000001,1,1.0,,,1,,918,5,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,069,1,0.96,1,1.0,,,1,,467,5,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,069,2,0.4,0,0.0,,,0,,614,5,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,069,3,0.4,0,0.0,,,0,,512,5,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,070,1,0.8,1,1.0,,,1,,305,4,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,070,2,0.8,1,1.0,,,1,,286,4,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,070,3,0.95,1,1.0,,,1,,309,4,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,072,1,0.7428571428571429,1,1.0,,,1,,720,9,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,072,2,0.6,1,1.0,,,1,,485,9,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,072,3,0.6,1,1.0,,,1,,507,8,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,076,1,0.2,0,0.0,,,0,,341,17,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,076,2,0.2,0,0.0,,,0,,718,18,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,076,3,0.2,0,0.0,,,0,,1750,18,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,078,1,0.2,0,0.0,,,0,,564,9,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,078,2,0.2,0,0.0,,,0,,439,9,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,reachable,078,3,0.7142857142857142,1,1.0,,,1,,475,10,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,micro,m01,1,1.0,1,1.0,1,,1,,17,1,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,micro,m01,2,1.0,1,1.0,1,,1,,13,1,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,micro,m01,3,0.0,0,0.0,0,,0,,10,1,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,micro,m02,1,0.5,1,1.0,0,,1,,23,1,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,micro,m02,2,0.5,1,1.0,0,,1,,21,1,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,micro,m02,3,0.0,0,0.0,0,,0,,14,2,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,micro,m03,1,0.0,0,0.0,0,,0,,11,1,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,micro,m03,2,1.0,1,1.0,1,,1,,22,1,,,bml__llama3.2-3b__m1_thin
llama3.2:3b,local,m1_thin,thin,micro,m03,3,0.5,1,1.0,0,,1,,12,1,,,bml__llama3.2-3b__m1_thin
phi3:mini,local,fs0_structured,react,format,f01,1,0.0,0,0.0,0,0,0,,261,0,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f01,2,0.6666666666666666,1,1.0,0,1,1,,303,1,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f01,3,0.0,0,0.0,0,0,0,,139,0,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f01,4,0.0,0,0.0,0,0,0,,580,0,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f02,1,0.6666666666666666,1,1.0,1,0,1,,151,1,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f02,2,0.0,0,0.0,0,0,0,,244,0,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f02,3,0.6666666666666666,1,1.0,0,1,1,,222,1,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f02,4,0.6666666666666666,1,1.0,0,1,1,,151,1,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f03,1,0.3333333333333333,1,1.0,0,0,1,,271,1,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f03,2,1.0,1,1.0,1,1,1,,270,1,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f03,3,0.6666666666666666,1,1.0,0,1,1,,184,1,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs0_structured,react,format,f03,4,0.6666666666666666,1,1.0,0,1,0,,173,0,,1.0,bml__phi3-mini__fs0_structured__format
phi3:mini,local,fs1_structured_strict,react,format,f01,1,0.6666666666666666,1,1.0,0,1,1,,211,1,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f01,2,0.3333333333333333,0,0.0,0,1,0,,410,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f01,3,0.3333333333333333,0,0.0,0,1,0,,314,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f01,4,0.6666666666666666,1,1.0,0,1,0,,168,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f02,1,0.3333333333333333,0,0.0,0,1,0,,218,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f02,2,0.6666666666666666,1,1.0,0,1,1,,215,1,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f02,3,0.6666666666666666,1,1.0,0,1,0,,371,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f02,4,0.6666666666666666,1,1.0,0,1,0,,230,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f03,1,0.6666666666666666,1,1.0,0,1,0,,220,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f03,2,0.3333333333333333,0,0.0,0,1,0,,165,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f03,3,0.3333333333333333,0,0.0,0,1,0,,226,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs1_structured_strict,react,format,f03,4,0.3333333333333333,0,0.0,0,1,0,,172,0,,1.0,bml__phi3-mini__fs1_structured_strict__format
phi3:mini,local,fs2_thin_assemble,thin,format,f01,1,0.3333333333333333,0,0.0,0,1,0,,395,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f01,2,1.0,1,1.0,1,1,1,,167,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f01,3,0.3333333333333333,0,0.0,0,1,0,,106,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f01,4,0.3333333333333333,0,0.0,0,1,0,,1343,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f02,1,0.3333333333333333,0,0.0,0,1,0,,209,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f02,2,0.3333333333333333,0,0.0,0,1,0,,414,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f02,3,0.3333333333333333,0,0.0,0,1,0,,258,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f02,4,0.3333333333333333,0,0.0,0,1,0,,583,0,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f03,1,1.0,1,1.0,1,1,1,,313,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f03,2,0.3333333333333333,0,0.0,0,1,0,,1034,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f03,3,0.3333333333333333,0,0.0,0,1,0,,357,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,fs2_thin_assemble,thin,format,f03,4,0.3333333333333333,0,0.0,0,1,0,,650,1,,1.0,bml__phi3-mini__fs2_thin_assemble__format
phi3:mini,local,m0_baseline,react,micro,m01,1,0.0,0,0.0,0,,0,,381,0,,1.0,bml__phi3-mini__m0_baseline
phi3:mini,local,m0_baseline,react,micro,m01,2,0.5,1,1.0,0,,1,,171,1,,1.0,bml__phi3-mini__m0_baseline
phi3:mini,local,m0_baseline,react,micro,m01,3,0.5,1,1.0,0,,1,,235,1,,1.0,bml__phi3-mini__m0_baseline
phi3:mini,local,m0_baseline,react,micro,m02,1,1.0,1,1.0,1,,1,,121,1,,1.0,bml__phi3-mini__m0_baseline
phi3:mini,local,m0_baseline,react,micro,m02,2,0.0,0,0.0,0,,0,,170,0,,1.0,bml__phi3-mini__m0_baseline
phi3:mini,local,m0_baseline,react,micro,m02,3,0.0,0,0.0,0,,0,,230,0,,1.0,bml__phi3-mini__m0_baseline
phi3:mini,local,m0_baseline,react,micro,m03,1,0.5,1,1.0,0,,0,,119,0,,1.0,bml__phi3-mini__m0_baseline
phi3:mini,local,m0_baseline,react,micro,m03,2,0.5,1,1.0,0,,1,,202,1,,1.0,bml__phi3-mini__m0_baseline
phi3:mini,local,m0_baseline,react,micro,m03,3,1.0,1,1.0,1,,0,,151,0,,1.0,bml__phi3-mini__m0_baseline
phi3:mini,local,m1_thin,thin,micro,m01,1,0.0,0,0.0,0,,0,,145,1,,,bml__phi3-mini__m1_thin
phi3:mini,local,m1_thin,thin,micro,m01,2,1.0,1,1.0,1,,1,,33,1,,,bml__phi3-mini__m1_thin
phi3:mini,local,m1_thin,thin,micro,m01,3,1.0,1,1.0,1,,1,,26,1,,,bml__phi3-mini__m1_thin
phi3:mini,local,m1_thin,thin,micro,m02,1,0.0,0,0.0,0,,0,,65,0,,,bml__phi3-mini__m1_thin
phi3:mini,local,m1_thin,thin,micro,m02,2,0.5,1,1.0,0,,1,,80,1,,,bml__phi3-mini__m1_thin
phi3:mini,local,m1_thin,thin,micro,m02,3,0.0,0,0.0,0,,0,,33,1,,,bml__phi3-mini__m1_thin
phi3:mini,local,m1_thin,thin,micro,m03,1,1.0,1,1.0,1,,1,,29,1,,,bml__phi3-mini__m1_thin
phi3:mini,local,m1_thin,thin,micro,m03,2,0.0,0,0.0,0,,0,,52,2,,,bml__phi3-mini__m1_thin
phi3:mini,local,m1_thin,thin,micro,m03,3,1.0,1,1.0,1,,1,,26,1,,,bml__phi3-mini__m1_thin
qwen2.5:0.5b,local,fs0_structured,react,format,f01,1,0.0,0,0.0,0,0,0,,228,0,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f01,2,0.0,0,0.0,0,0,0,,229,0,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f01,3,0.6666666666666666,1,1.0,0,1,0,,254,0,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f01,4,0.0,0,0.0,0,0,0,,261,0,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f02,1,1.0,1,1.0,1,1,1,,258,3,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f02,2,0.3333333333333333,0,0.0,0,1,0,,282,0,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f02,3,0.0,0,0.0,0,0,0,,367,0,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f02,4,0.3333333333333333,1,1.0,0,0,1,,309,1,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f03,1,0.6666666666666666,1,1.0,0,1,1,,262,2,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f03,2,0.3333333333333333,0,0.0,0,1,0,,496,0,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f03,3,0.0,0,0.0,0,0,0,,255,0,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs0_structured,react,format,f03,4,0.6666666666666666,1,1.0,0,1,0,,292,0,,1.0,bml__qwen2.5-0.5b__fs0_structured__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f01,1,0.3333333333333333,0,0.0,0,1,0,,226,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f01,2,0.3333333333333333,0,0.0,0,1,0,,260,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f01,3,0.3333333333333333,0,0.0,0,1,0,,237,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f01,4,0.3333333333333333,0,0.0,0,1,0,,375,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f02,1,0.3333333333333333,0,0.0,0,1,0,,265,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f02,2,0.3333333333333333,0,0.0,0,1,0,,266,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f02,3,0.6666666666666666,1,1.0,0,1,1,,232,1,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f02,4,0.3333333333333333,0,0.0,0,1,0,,284,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f03,1,0.3333333333333333,0,0.0,0,1,0,,243,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f03,2,0.3333333333333333,0,0.0,0,1,0,,240,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f03,3,0.3333333333333333,0,0.0,0,1,0,,233,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs1_structured_strict,react,format,f03,4,0.3333333333333333,0,0.0,0,1,0,,294,0,,1.0,bml__qwen2.5-0.5b__fs1_structured_strict__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f01,1,1.0,1,1.0,1,1,1,,71,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f01,2,0.3333333333333333,0,0.0,0,1,0,,59,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f01,3,0.3333333333333333,0,0.0,0,1,0,,59,2,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f01,4,0.3333333333333333,0,0.0,0,1,0,,44,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f02,1,0.3333333333333333,0,0.0,0,1,0,,70,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f02,2,0.3333333333333333,0,0.0,0,1,0,,64,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f02,3,0.3333333333333333,0,0.0,0,1,0,,48,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f02,4,0.6666666666666666,1,1.0,0,1,1,,71,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f03,1,0.3333333333333333,0,0.0,0,1,0,,47,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f03,2,1.0,1,1.0,1,1,1,,53,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f03,3,1.0,1,1.0,1,1,1,,59,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,fs2_thin_assemble,thin,format,f03,4,1.0,1,1.0,1,1,1,,59,1,,1.0,bml__qwen2.5-0.5b__fs2_thin_assemble__format
qwen2.5:0.5b,local,m0_baseline,react,micro,m01,1,0.5,1,1.0,0,,0,,239,0,,1.0,bml__qwen2.5-0.5b__m0_baseline
qwen2.5:0.5b,local,m0_baseline,react,micro,m01,2,0.0,0,0.0,0,,0,,459,0,,1.0,bml__qwen2.5-0.5b__m0_baseline
qwen2.5:0.5b,local,m0_baseline,react,micro,m01,3,0.0,0,0.0,0,,0,,250,0,,1.0,bml__qwen2.5-0.5b__m0_baseline
qwen2.5:0.5b,local,m0_baseline,react,micro,m02,1,0.0,0,0.0,0,,0,,219,0,,1.0,bml__qwen2.5-0.5b__m0_baseline
